i = 8; circleRadius = 20; xCoordinate = 152;
i = 9; circleRadius = 20; xCoordinate = 1484;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 10; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 20; xCoordinate = 1125;
i = 1; circleRadius = 20; xCoordinate = 1418;
i = 2; circleRadius = 20; xCoordinate = 232;
i = 3; circleRadius = 20; xCoordinate = 1212;
i = 4; circleRadius = 20; xCoordinate = 1165;
i = 5; circleRadius = 20; xCoordinate = 348;
i = 6; circleRadius = 20; xCoordinate = 1322;
i = 7; circleRadius = 20; xCoordinate = 453;
i = 8; circleRadius = 20; xCoordinate = 154;
i = 9; circleRadius = 20; xCoordinate = 1483;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 10; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 20; xCoordinate = 1124;
i = 1; circleRadius = 20; xCoordinate = 1416;
i = 2; circleRadius = 20; xCoordinate = 228;
i = 3; circleRadius = 20; xCoordinate = 1212;
i = 4; circleRadius = 20; xCoordinate = 1166;
i = 5; circleRadius = 20; xCoordinate = 342;
i = 6; circleRadius = 20; xCoordinate = 1322;
i = 7; circleRadius = 20; xCoordinate = 458;
i = 8; circleRadius = 20; xCoordinate = 157;
i = 9; circleRadius = 20; xCoordinate = 1482;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 10; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 20; xCoordinate = 1124;
i = 1; circleRadius = 20; xCoordinate = 1414;
i = 2; circleRadius = 20; xCoordinate = 225;
i = 3; circleRadius = 20; xCoordinate = 1213;
i = 4; circleRadius = 20; xCoordinate = 1166;
i = 5; circleRadius = 20; xCoordinate = 337;
i = 6; circleRadius = 20; xCoordinate = 1322;
i = 7; circleRadius = 20; xCoordinate = 463;
i = 8; circleRadius = 20; xCoordinate = 160;
i = 9; circleRadius = 20; xCoordinate = 1482;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 10; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 20; xCoordinate = 1125;
i = 1; circleRadius = 20; xCoordinate = 1413;
i = 2; circleRadius = 20; xCoordinate = 222;
i = 3; circleRadius = 20; xCoordinate = 1214;
i = 4; circleRadius = 20; xCoordinate = 1165;
i = 5; circleRadius = 20; xCoordinate = 333;
i = 6; circleRadius = 20; xCoordinate = 1321;
i = 7; circleRadius = 20; xCoordinate = 467;
i = 8; circleRadius = 20; xCoordinate = 164;
i = 9; circleRadius = 20; xCoordinate = 1482;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 10; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 20; xCoordinate = 1127;
i = 1; circleRadius = 20; xCoordinate = 1412;
i = 2; circleRadius = 20; xCoordinate = 220;
i = 3; circleRadius = 20; xCoordinate = 1214;
i = 4; circleRadius = 20; xCoordinate = 1163;
i = 5; circleRadius = 20; xCoordinate = 329;
i = 6; circleRadius = 20; xCoordinate = 1321;
i = 7; circleRadius = 20; xCoordinate = 470;
i = 8; circleRadius = 20; xCoordinate = 168;
i = 9; circleRadius = 20; xCoordinate = 1483;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 10; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 20; xCoordinate = 1130;
i = 1; circleRadius = 20; xCoordinate = 1411;
i = 2; circleRadius = 20; xCoordinate = 218;
i = 3; circleRadius = 20; xCoordinate = 1215;
i = 4; circleRadius = 20; xCoordinate = 1161;
i = 5; circleRadius = 20; xCoordinate = 324;
i = 6; circleRadius = 20; xCoordinate = 1321;
i = 7; circleRadius = 20; xCoordinate = 472;
i = 8; circleRadius = 20; xCoordinate = 173;
i = 9; circleRadius = 20; xCoordinate = 1483;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 10; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 20; xCoordinate = 1134;
i = 1; circleRadius = 20; xCoordinate = 1409;
i = 2; circleRadius = 20; xCoordinate = 215;
i = 3; circleRadius = 20; xCoordinate = 1216;
i = 4; circleRadius = 20; xCoordinate = 1158;
i = 5; circleRadius = 20; xCoordinate = 319;
i = 6; circleRadius = 20; xCoordinate = 1321;
i = 7; circleRadius = 20; xCoordinate = 474;
i = 8; circleRadius = 20; xCoordinate = 178;
i = 9; circleRadius = 20; xCoordinate = 1484;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 10; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 20; xCoordinate = 1139;
i = 1; circleRadius = 20; xCoordinate = 1407;
i = 2; circleRadius = 20; xCoordinate = 213;
i = 3; circleRadius = 20; xCoordinate = 1216;
i = 4; circleRadius = 20; xCoordinate = 1154;
i = 5; circleRadius = 20; xCoordinate = 314;
i = 6; circleRadius = 20; xCoordinate = 1320;
i = 7; circleRadius = 20; xCoordinate = 476;
i = 8; circleRadius = 20; xCoordinate = 184;
i = 9; circleRadius = 20; xCoordinate = 1486;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 10; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 20; xCoordinate = 1145;
i = 1; circleRadius = 20; xCoordinate = 1404;
i = 2; circleRadius = 20; xCoordinate = 212;
i = 3; circleRadius = 20; xCoordinate = 1215;
i = 4; circleRadius = 20; xCoordinate = 1151;
i = 5; circleRadius = 20; xCoordinate = 308;
i = 6; circleRadius = 20; xCoordinate = 1320;
i = 7; circleRadius = 20; xCoordinate = 478;
i = 8; circleRadius = 20; xCoordinate = 189;
i = 9; circleRadius = 20; xCoordinate = 1489;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 10; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 20; xCoordinate = 1152;
i = 1; circleRadius = 20; xCoordinate = 1400;
i = 2; circleRadius = 20; xCoordinate = 210;
i = 3; circleRadius = 20; xCoordinate = 1214;
i = 4; circleRadius = 20; xCoordinate = 1148;
i = 5; circleRadius = 20; xCoordinate = 303;
i = 6; circleRadius = 20; xCoordinate = 1321;
i = 7; circleRadius = 20; xCoordinate = 481;
i = 8; circleRadius = 20; xCoordinate = 194;
i = 9; circleRadius = 20; xCoordinate = 1491;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 10; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 20; xCoordinate = 1160;
i = 1; circleRadius = 20; xCoordinate = 1397;
i = 2; circleRadius = 20; xCoordinate = 208;
i = 3; circleRadius = 20; xCoordinate = 1212;
i = 4; circleRadius = 20; xCoordinate = 1144;
i = 5; circleRadius = 20; xCoordinate = 297;
i = 6; circleRadius = 20; xCoordinate = 1323;
i = 7; circleRadius = 20; xCoordinate = 483;
i = 8; circleRadius = 20; xCoordinate = 198;
i = 9; circleRadius = 20; xCoordinate = 1494;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 10; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 20; xCoordinate = 1169;
i = 1; circleRadius = 20; xCoordinate = 1394;
i = 2; circleRadius = 20; xCoordinate = 207;
i = 3; circleRadius = 20; xCoordinate = 1211;
i = 4; circleRadius = 20; xCoordinate = 1141;
i = 5; circleRadius = 20; xCoordinate = 290;
i = 6; circleRadius = 20; xCoordinate = 1324;
i = 7; circleRadius = 20; xCoordinate = 484;
i = 8; circleRadius = 20; xCoordinate = 201;
i = 9; circleRadius = 20; xCoordinate = 1497;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 10; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 20; xCoordinate = 1179;
i = 1; circleRadius = 20; xCoordinate = 1391;
i = 2; circleRadius = 20; xCoordinate = 207;
i = 3; circleRadius = 20; xCoordinate = 1211;
i = 4; circleRadius = 20; xCoordinate = 1137;
i = 5; circleRadius = 20; xCoordinate = 282;
i = 6; circleRadius = 20; xCoordinate = 1326;
i = 7; circleRadius = 20; xCoordinate = 486;
i = 8; circleRadius = 20; xCoordinate = 203;
i = 9; circleRadius = 20; xCoordinate = 1497;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 10; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 21; xCoordinate = 1185;
i = 1; circleRadius = 20; xCoordinate = 1388;
i = 2; circleRadius = 20; xCoordinate = 208;
i = 3; circleRadius = 20; xCoordinate = 1212;
i = 4; circleRadius = 20; xCoordinate = 1133;
i = 5; circleRadius = 20; xCoordinate = 275;
i = 6; circleRadius = 20; xCoordinate = 1329;
i = 7; circleRadius = 20; xCoordinate = 487;
i = 8; circleRadius = 20; xCoordinate = 204;
i = 9; circleRadius = 20; xCoordinate = 1496;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 9; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 22; xCoordinate = 1192;
i = 1; circleRadius = 20; xCoordinate = 1384;
i = 2; circleRadius = 20; xCoordinate = 210;
i = 3; circleRadius = 20; xCoordinate = 1212;
i = 4; circleRadius = 20; xCoordinate = 1128;
i = 5; circleRadius = 20; xCoordinate = 267;
i = 6; circleRadius = 20; xCoordinate = 1332;
i = 7; circleRadius = 20; xCoordinate = 487;
i = 8; circleRadius = 20; xCoordinate = 206;
i = 9; circleRadius = 20; xCoordinate = 1494;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 8; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 23; xCoordinate = 1198;
i = 1; circleRadius = 20; xCoordinate = 1379;
i = 2; circleRadius = 20; xCoordinate = 213;
i = 3; circleRadius = 20; xCoordinate = 1213;
i = 4; circleRadius = 20; xCoordinate = 1126;
i = 5; circleRadius = 20; xCoordinate = 259;
i = 6; circleRadius = 20; xCoordinate = 1336;
i = 7; circleRadius = 20; xCoordinate = 486;
i = 8; circleRadius = 20; xCoordinate = 207;
i = 9; circleRadius = 20; xCoordinate = 1492;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 7; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 23; xCoordinate = 1203;
i = 1; circleRadius = 20; xCoordinate = 1374;
i = 2; circleRadius = 20; xCoordinate = 217;
i = 3; circleRadius = 20; xCoordinate = 1215;
i = 4; circleRadius = 20; xCoordinate = 1125;
i = 5; circleRadius = 20; xCoordinate = 250;
i = 6; circleRadius = 20; xCoordinate = 1340;
i = 7; circleRadius = 20; xCoordinate = 486;
i = 8; circleRadius = 20; xCoordinate = 209;
i = 9; circleRadius = 20; xCoordinate = 1490;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 7; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 23; xCoordinate = 1207;
i = 1; circleRadius = 20; xCoordinate = 1370;
i = 2; circleRadius = 20; xCoordinate = 220;
i = 3; circleRadius = 20; xCoordinate = 1216;
i = 4; circleRadius = 20; xCoordinate = 1124;
i = 5; circleRadius = 20; xCoordinate = 242;
i = 6; circleRadius = 20; xCoordinate = 1345;
i = 7; circleRadius = 20; xCoordinate = 486;
i = 8; circleRadius = 20; xCoordinate = 210;
i = 9; circleRadius = 20; xCoordinate = 1487;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 7; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 23; xCoordinate = 1210;
i = 1; circleRadius = 20; xCoordinate = 1365;
i = 2; circleRadius = 20; xCoordinate = 223;
i = 3; circleRadius = 20; xCoordinate = 1217;
i = 4; circleRadius = 20; xCoordinate = 1123;
i = 5; circleRadius = 20; xCoordinate = 234;
i = 6; circleRadius = 20; xCoordinate = 1351;
i = 7; circleRadius = 20; xCoordinate = 487;
i = 8; circleRadius = 20; xCoordinate = 212;
i = 9; circleRadius = 20; xCoordinate = 1483;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 7; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 23; xCoordinate = 1212;
i = 1; circleRadius = 20; xCoordinate = 1361;
i = 2; circleRadius = 20; xCoordinate = 225;
i = 3; circleRadius = 20; xCoordinate = 1217;
i = 4; circleRadius = 20; xCoordinate = 1123;
i = 5; circleRadius = 20; xCoordinate = 226;
i = 6; circleRadius = 20; xCoordinate = 1356;
i = 7; circleRadius = 20; xCoordinate = 489;
i = 8; circleRadius = 20; xCoordinate = 215;
i = 9; circleRadius = 20; xCoordinate = 1478;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 7; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 23; xCoordinate = 1213;
i = 1; circleRadius = 20; xCoordinate = 1358;
i = 2; circleRadius = 20; xCoordinate = 228;
i = 3; circleRadius = 20; xCoordinate = 1218;
i = 4; circleRadius = 20; xCoordinate = 1124;
i = 5; circleRadius = 20; xCoordinate = 217;
i = 6; circleRadius = 20; xCoordinate = 1360;
i = 7; circleRadius = 20; xCoordinate = 490;
i = 8; circleRadius = 20; xCoordinate = 217;
i = 9; circleRadius = 20; xCoordinate = 1472;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 7; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 23; xCoordinate = 1213;
i = 1; circleRadius = 20; xCoordinate = 1355;
i = 2; circleRadius = 20; xCoordinate = 232;
i = 3; circleRadius = 20; xCoordinate = 1218;
i = 4; circleRadius = 20; xCoordinate = 1124;
i = 5; circleRadius = 20; xCoordinate = 207;
i = 6; circleRadius = 20; xCoordinate = 1363;
i = 7; circleRadius = 20; xCoordinate = 491;
i = 8; circleRadius = 20; xCoordinate = 219;
i = 9; circleRadius = 20; xCoordinate = 1466;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 7; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 23; xCoordinate = 1212;
i = 1; circleRadius = 20; xCoordinate = 1352;
i = 2; circleRadius = 20; xCoordinate = 235;
i = 3; circleRadius = 20; xCoordinate = 1217;
i = 4; circleRadius = 20; xCoordinate = 1123;
i = 5; circleRadius = 20; xCoordinate = 198;
i = 6; circleRadius = 20; xCoordinate = 1365;
i = 7; circleRadius = 20; xCoordinate = 491;
i = 8; circleRadius = 20; xCoordinate = 222;
i = 9; circleRadius = 20; xCoordinate = 1460;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 7; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 23; xCoordinate = 1210;
i = 1; circleRadius = 20; xCoordinate = 1349;
i = 2; circleRadius = 20; xCoordinate = 239;
i = 3; circleRadius = 20; xCoordinate = 1216;
i = 4; circleRadius = 20; xCoordinate = 1121;
i = 5; circleRadius = 20; xCoordinate = 189;
i = 6; circleRadius = 20; xCoordinate = 1367;
i = 7; circleRadius = 20; xCoordinate = 491;
i = 8; circleRadius = 20; xCoordinate = 224;
i = 9; circleRadius = 20; xCoordinate = 1455;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 7; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 23; xCoordinate = 1207;
i = 1; circleRadius = 20; xCoordinate = 1347;
i = 2; circleRadius = 20; xCoordinate = 244;
i = 3; circleRadius = 20; xCoordinate = 1216;
i = 4; circleRadius = 20; xCoordinate = 1119;
i = 5; circleRadius = 20; xCoordinate = 179;
i = 6; circleRadius = 20; xCoordinate = 1370;
i = 7; circleRadius = 20; xCoordinate = 492;
i = 8; circleRadius = 20; xCoordinate = 227;
i = 9; circleRadius = 20; xCoordinate = 1449;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 7; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 23; xCoordinate = 1203;
i = 1; circleRadius = 20; xCoordinate = 1344;
i = 2; circleRadius = 20; xCoordinate = 249;
i = 3; circleRadius = 20; xCoordinate = 1216;
i = 4; circleRadius = 20; xCoordinate = 1117;
i = 5; circleRadius = 20; xCoordinate = 169;
i = 6; circleRadius = 20; xCoordinate = 1374;
i = 7; circleRadius = 20; xCoordinate = 492;
i = 8; circleRadius = 20; xCoordinate = 229;
i = 9; circleRadius = 20; xCoordinate = 1444;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 7; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 23; xCoordinate = 1198;
i = 1; circleRadius = 20; xCoordinate = 1341;
i = 2; circleRadius = 20; xCoordinate = 255;
i = 3; circleRadius = 20; xCoordinate = 1216;
i = 4; circleRadius = 20; xCoordinate = 1116;
i = 5; circleRadius = 20; xCoordinate = 159;
i = 6; circleRadius = 20; xCoordinate = 1379;
i = 7; circleRadius = 20; xCoordinate = 492;
i = 8; circleRadius = 20; xCoordinate = 231;
i = 9; circleRadius = 20; xCoordinate = 1438;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 7; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 23; xCoordinate = 1192;
i = 1; circleRadius = 20; xCoordinate = 1339;
i = 2; circleRadius = 20; xCoordinate = 262;
i = 3; circleRadius = 20; xCoordinate = 1217;
i = 4; circleRadius = 20; xCoordinate = 1114;
i = 5; circleRadius = 20; xCoordinate = 150;
i = 6; circleRadius = 20; xCoordinate = 1385;
i = 7; circleRadius = 20; xCoordinate = 492;
i = 8; circleRadius = 20; xCoordinate = 233;
i = 9; circleRadius = 20; xCoordinate = 1431;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 7; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 23; xCoordinate = 1185;
i = 1; circleRadius = 20; xCoordinate = 1337;
i = 2; circleRadius = 20; xCoordinate = 268;
i = 3; circleRadius = 20; xCoordinate = 1218;
i = 4; circleRadius = 20; xCoordinate = 1113;
i = 5; circleRadius = 20; xCoordinate = 141;
i = 6; circleRadius = 20; xCoordinate = 1391;
i = 7; circleRadius = 20; xCoordinate = 493;
i = 8; circleRadius = 20; xCoordinate = 235;
i = 9; circleRadius = 20; xCoordinate = 1423;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 7; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 23; xCoordinate = 1177;
i = 1; circleRadius = 20; xCoordinate = 1335;
i = 2; circleRadius = 20; xCoordinate = 273;
i = 3; circleRadius = 20; xCoordinate = 1219;
i = 4; circleRadius = 20; xCoordinate = 1113;
i = 5; circleRadius = 20; xCoordinate = 131;
i = 6; circleRadius = 20; xCoordinate = 1398;
i = 7; circleRadius = 20; xCoordinate = 494;
i = 8; circleRadius = 20; xCoordinate = 236;
i = 9; circleRadius = 20; xCoordinate = 1415;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 7; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 23; xCoordinate = 1168;
i = 1; circleRadius = 20; xCoordinate = 1334;
i = 2; circleRadius = 20; xCoordinate = 279;
i = 3; circleRadius = 20; xCoordinate = 1221;
i = 4; circleRadius = 20; xCoordinate = 1113;
i = 5; circleRadius = 20; xCoordinate = 122;
i = 6; circleRadius = 20; xCoordinate = 1404;
i = 7; circleRadius = 20; xCoordinate = 495;
i = 8; circleRadius = 20; xCoordinate = 238;
i = 9; circleRadius = 20; xCoordinate = 1406;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 7; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 23; xCoordinate = 1158;
i = 1; circleRadius = 20; xCoordinate = 1332;
i = 2; circleRadius = 20; xCoordinate = 284;
i = 3; circleRadius = 20; xCoordinate = 1224;
i = 4; circleRadius = 20; xCoordinate = 1113;
i = 5; circleRadius = 20; xCoordinate = 112;
i = 6; circleRadius = 20; xCoordinate = 1410;
i = 7; circleRadius = 20; xCoordinate = 497;
i = 8; circleRadius = 20; xCoordinate = 239;
i = 9; circleRadius = 20; xCoordinate = 1398;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 7; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 23; xCoordinate = 1147;
i = 1; circleRadius = 20; xCoordinate = 1330;
i = 2; circleRadius = 20; xCoordinate = 288;
i = 3; circleRadius = 20; xCoordinate = 1228;
i = 4; circleRadius = 20; xCoordinate = 1114;
i = 5; circleRadius = 20; xCoordinate = 101;
i = 6; circleRadius = 20; xCoordinate = 1415;
i = 7; circleRadius = 20; xCoordinate = 499;
i = 8; circleRadius = 20; xCoordinate = 241;
i = 9; circleRadius = 20; xCoordinate = 1389;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 7; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 23; xCoordinate = 1135;
i = 1; circleRadius = 20; xCoordinate = 1327;
i = 2; circleRadius = 20; xCoordinate = 293;
i = 3; circleRadius = 20; xCoordinate = 1233;
i = 4; circleRadius = 20; xCoordinate = 1116;
i = 5; circleRadius = 20; xCoordinate = 89;
i = 6; circleRadius = 20; xCoordinate = 1419;
i = 7; circleRadius = 20; xCoordinate = 500;
i = 8; circleRadius = 20; xCoordinate = 243;
i = 9; circleRadius = 20; xCoordinate = 1381;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 7; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 23; xCoordinate = 1122;
i = 1; circleRadius = 20; xCoordinate = 1323;
i = 2; circleRadius = 20; xCoordinate = 299;
i = 3; circleRadius = 20; xCoordinate = 1237;
i = 4; circleRadius = 20; xCoordinate = 1118;
i = 5; circleRadius = 20; xCoordinate = 76;
i = 6; circleRadius = 20; xCoordinate = 1424;
i = 7; circleRadius = 20; xCoordinate = 500;
i = 8; circleRadius = 20; xCoordinate = 244;
i = 9; circleRadius = 20; xCoordinate = 1373;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 7; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 23; xCoordinate = 1108;
i = 1; circleRadius = 20; xCoordinate = 1318;
i = 2; circleRadius = 20; xCoordinate = 306;
i = 3; circleRadius = 20; xCoordinate = 1242;
i = 4; circleRadius = 20; xCoordinate = 1121;
i = 5; circleRadius = 20; xCoordinate = 62;
i = 6; circleRadius = 20; xCoordinate = 1429;
i = 7; circleRadius = 20; xCoordinate = 500;
i = 8; circleRadius = 20; xCoordinate = 246;
i = 9; circleRadius = 20; xCoordinate = 1364;
i = 10; circleRadius = 5; xCoordinate = 808;
i = 11; circleRadius = 7; xCoordinate = 1187;
i = 12; circleRadius = 2; xCoordinate = 973;
i = 13; circleRadius = 7; xCoordinate = 602;
i = 14; circleRadius = 2; xCoordinate = 761;

i = 0; circleRadius = 23; xCoordinate = 1093;
